,date,title,language,country,url
1699,20200401T010000Z,The 2020 toilet paper crisis : Calculating how long your supply will last,English,United States,https://www.whsv.com/content/news/he-2020-toilet-paper-crisis-Calculating-how-long-your-supply-will-last-569262551.html
1700,20200314T134500Z,Dont worry we are not going to starve,English,United Kingdom,https://www.lancashiretelegraph.co.uk/news/18305151.dont-worry-not-going-starve/
1701,20200229T090000Z,Kiwis panic buying after New Zealand announces first confirmed case of Covid - 19,English,Singapore,https://www.mothership.sg/2020/02/new-zealand-panic-buying-covid-19/
1702,20200229T084500Z,Kiwis panic buying at supermarkets after New Zealand announces first confirmed case of Covid - 19,English,Singapore,https://mothership.sg/2020/02/new-zealand-panic-buying-covid-19/
1703,20200318T154500Z,Frustrated Ocado shoppers reveal their orders havent turned up,English,United Kingdom,https://www.dailymail.co.uk/femail/article-8125961/Frustrated-Ocado-shoppers-reveal-orders-havent-turned-up.html
1704,20200319T211500Z,Scarlett Moffatt donates to a food bank after previously offering to buy shopping for the elderly,English,United Kingdom,https://www.dailymail.co.uk/tvshowbiz/article-8132219/Scarlett-Moffatt-donates-food-bank-previously-offering-buy-shopping-elderly.html
1705,20200325T151500Z,Residents in Walsall could be exposed to Covid - 19 con artists,English,United Kingdom,https://www.birminghammail.co.uk/black-country/residents-walsall-could-exposed-covid-17977852
1706,20200319T001500Z,Virus : wine stockpilers seek comfort by the case,English,United Kingdom,https://www.thetimes.co.uk/edition/scotland/virus-wine-stockpilers-seek-comfort-by-the-case-cwlzbs85d
1707,20200313T030000Z,Virus comes to T & T,English,Trinidad and Tobago,https://trinidadexpress.com/news/local/virus-comes-to-t-t/article_f05e2740-64d0-11ea-a125-9f2cbd56ac80.html
1708,20200308T180000Z,Coronavirus stockpiling : Full list of restrictions at each supermarket,English,United Kingdom,https://www.scotsman.com/health/coronavirus-stockpiling-full-list-restrictions-each-supermarket-2441041
1709,20200313T130000Z,"Tesco , Iceland and M & S have their say on panic buying and stockpiling",English,United Kingdom,https://www.belfastlive.co.uk/news/uk-world-news/tesco-iceland-ms-say-panic-17918128
1710,20200217T173000Z,Fresh coronavirus horror as now knife - wielding raiders steal bog roll,English,United Kingdom,https://www.dailystar.co.uk/news/world-news/fresh-coronavirus-horror-now-knife-21515094
1711,20200329T174500Z,Waitrose bans couples shopping together amid coronavirus crisis,English,United Kingdom,https://www.birminghammail.co.uk/whats-on/shopping/waitrose-bans-couples-shopping-together-18002929
1712,20200401T090000Z,Aldi four - word rule over shopping in coronavirus lockdown,English,United Kingdom,https://www.birminghammail.co.uk/whats-on/shopping/aldis-four-word-rule-over-18019239
1713,20200315T180000Z,Coronavirus : Toilet roll factory on how many rolls you need to get through two weeks,English,United Kingdom,https://www.grimsbytelegraph.co.uk/news/grimsby-news/coronavirus-toilet-roll-factory-how-3952741
1714,20200317T150000Z,Vallarta Supermarkets to open early for older shoppers,English,United States,https://www.turnto23.com/news/coronavirus/vallarta-supermarkets-to-open-early-for-older-shoppers
1715,20200304T014500Z,Senior care homes in B . C . struggle to buy face masks amid coronavirus fears,English,Canada,https://www.cbc.ca/news/canada/british-columbia/senior-care-homes-in-b-c-struggle-to-buy-face-masks-amid-coronavirus-fears-1.5484305
1716,20200307T204500Z,Coronavirus : Why are people panic buying and why toilet paper ? ,English,United Kingdom,https://news.sky.com/story/coronavirus-why-are-people-panic-buying-and-why-toilet-paper-11952397
1717,20200313T224500Z,Irish Contingency Plans Include Coronavirus Patients in Hotel Beds,English,United States,https://www.nytimes.com/reuters/2020/03/13/world/europe/13reuters-health-coronavirus-ireland.html
1718,20200308T103000Z,"Coronavirus LIVE updates : Tesco rationing goods as Whitehall fears 100 , 000 united kingdom deaths",English,United Kingdom,https://www.mirror.co.uk/news/uk-news/coronavirus-live-tesco-rationing-goods-21653735
1719,20200305T061500Z,Toilet paper shortage : Man tasered after alleged assault at Big W,English,Australia,https://www.themercury.com.au/lifestyle/health/police-taser-man-after-fight-over-toilet-paper-breaks-out-in-big-w/news-story/53de5794a49274c44558651d6712df71?nk=bec48408cb709ead0bfc3e6b99dc388a-1583388212
1720,20200306T014500Z,Toilet paper shortage : Man tasered after alleged assault at Big W,English,Australia,https://www.themercury.com.au/lifestyle/health/police-taser-man-after-fight-over-toilet-paper-breaks-out-in-big-w/news-story/53de5794a49274c44558651d6712df71?nk=6b9dcddd600c95f71be3f54ea1798963-1583458293
1721,20200306T014500Z,Toilet paper shortage : Man tasered after alleged assault at Big W,English,Australia,https://www.themercury.com.au/lifestyle/health/police-taser-man-after-fight-over-toilet-paper-breaks-out-in-big-w/news-story/53de5794a49274c44558651d6712df71?nk=9c24312d6da2a10339bd9904d6180e7b-1583458301
1722,20200320T184500Z,Unpleasant Realizations About Society During Coronavirus,English,United States,https://www.cracked.com/article_27279_things-weve-learned-collectively-as-society-during-coronavirus.html
1723,20200318T003000Z,"Jeff Stahler for March 17 , 2020",English,United States,https://www.gocomics.com/jeffstahler/2020/03/17
1724,20200309T060000Z,National MP  was wrong  to encourage coronavirus panic buying - Simon Bridges,English,New Zealand,https://www.tvnz.co.nz/one-news/new-zealand/national-mp-wrong-encourage-coronavirus-panic-buying-simon-bridges
1725,20200317T220000Z,Tesco to reduce opening hours during coronavirus outbreak,English,United Kingdom,https://www.theargus.co.uk/news/18312837.tesco-reduce-opening-hours-coronavirus-outbreak/
1726,20200313T150000Z,27 - Roll Pack of Toilet Paper For $200 ? Online Sellers Take Advantage of Milwaukee Supply Shortage,English,United States,http://www.techtimes.com/articles/248005/20200313/27-roll-pack-toilet-paper-online-sellers-take-advantage-of-milwaukee-supply-shortage-amid-coronavirus.htm
1727,20200325T171500Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | NOW 1051,English,United States,https://now1051.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1728,20200325T150000Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | Magic 101 . 1 FM,English,United States,https://101magic.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1729,20200325T151500Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | KISS 98 . 1,English,United States,https://kiss981.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1730,20200325T163000Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | 104 . 3 MYFM,English,United States,https://1043myfm.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1731,20200325T161500Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | Mix 96,English,United States,https://mix96online.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1732,20200325T181500Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | Mix 104 . 7,English,United States,https://mix1047.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1733,20200325T181500Z,This Website Tracks Toilet Paper Supplies At All Costco Locations | Mix 94 . 7,English,United States,https://south947thelegend.iheart.com/featured/valentine-in-the-morning/content/2020-03-24-this-website-tracks-toilet-paper-supplies-at-all-costco-locations/
1734,20200323T034500Z,Coronavirus : Lower Hutt suspends parking charges ahead of nationwide lockdown,English,New Zealand,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12319146
1735,20200325T073000Z,Charity wants to help vulnerable groups in community,English,United Kingdom,https://www.thenorthernecho.co.uk/news/18331299.charity-wants-help-vulnerable-groups-community/
1736,20200329T183000Z,People are shitty . My letter to the asshole public . ,English,United States,https://oppositelock.kinja.com/people-are-shitty-my-letter-to-the-asshole-puiblic-1842546567
1737,20200325T091500Z,Going through my archives which has sweet outcomes : Kumble,English,India,https://www.prokerala.com/news/articles/a1021552.html
1738,20200331T100000Z,Kunal Khemu raps coronavirus precautions in multiple languages,English,United Arab Emirates,https://gulfnews.com/entertainment/bollywood/kunal-khemu-raps-coronavirus-precautions-in-multiple-languages-1.70720955
1739,20200316T154500Z,Coronavirus : feed mills  close to full tilt  but no reason for panic 16 March 2020 Premium,English,Ireland,https://www.farmersjournal.ie/coronavirus-feed-mills-close-to-full-tilt-but-no-reason-for-panic-534066
1740,20200316T144500Z,This tweet about being quarantined with your kids is all of us parents,English,South Africa,https://citizen.co.za/parenty/2255708/this-tweet-about-being-quarantined-with-your-kids-is-all-of-us-parents/
1741,20200306T041500Z,Australian paper prints blank pages to help tackle toilet paper shortage,English,United States,https://www.kitv.com/story/41860636/australian-paper-prints-blank-pages-to-help-tackle-toilet-paper-shortage
1742,20200328T220000Z,People urged to shop responsibly as supermarkets experience long queues,English,Ireland,https://www.breakingnews.ie/ireland/people-urged-to-shop-responsibly-as-supermarkets-experience-long-queues-990753.html
1743,20200309T170000Z,99p Vegan Creme Egg Clone Hits Holland & Barrett,English,United Kingdom,https://www.gizmodo.co.uk/2020/03/vegan-creme-egg-clone/
1744,20200325T060000Z,Panic buyers put themselves at risk,English,South Africa,https://citizen.co.za/news/opinion/opinion-editorials/2259949/panic-buyers-put-themselves-at-risk/
1745,20200312T164500Z,Dani Dyer tries to panic buy but shelves are empty,English,United Kingdom,https://www.dailymail.co.uk/tvshowbiz/article-8105477/Dani-Dyer-tries-panic-buy-shelves-empty.html
1746,20200311T060000Z,Why Is Everyone Buying Toilet Paper ? ,English,United States,https://heavy.com/news/2020/03/coronavirus-everyone-buying-toilet-paper/
1747,20200317T204500Z,How state plans to restock the shelves,English,Australia,https://www.qt.com.au/news/how-state-plans-to-restock-the-shelves/3974848/
1748,20200311T141500Z,  Do not panic buy  - Business Minister appeals to public amid coronavirus stockpiling,English,Ireland,https://www.independent.ie/world-news/coronavirus/do-not-panic-buy-business-minister-appeals-to-public-amid-coronavirus-stockpiling-39036128.html
1749,20200318T173000Z,Coronavirus : Pubs fill but supermarkets shopped empty,English,United States,https://news.yahoo.com/coronavirus-pubs-supermarkets-advice-164747276.html
1750,20200219T071500Z,The  viru of panic buying,English,Malaysia,https://www.malaysiakini.com/letters/511408
1751,20200217T133000Z,Three Hong Kong men rob supermarket for toile ... ,English,Taiwan,https://www.taiwannews.com.tw/en/news/3877319
1752,20200220T070000Z,"Hong Kong netizens offended by Chan Chun Sing  disgraceful  remarks , saying Singapore do not understand Hong Kong actual situation",English,Singapore,https://www.theonlinecitizen.com/2020/02/20/hong-kong-netizens-offended-by-chan-chun-sings-disgraceful-remarks-saying-singapore-do-not-understand-hong-kongs-actual-situation/
1753,20200217T031500Z,Armed gang steals toilet rolls in panic - buying hit Hong Kong,English,Thailand,https://www.bangkokpost.com/world/1859374/armed-gang-steals-toilet-rolls-in-panic-buying-hit-hong-kong
1754,20200217T130000Z,Armed Gang Steals Toilet Rolls In Panic - buying Hong Kong,English,United States,https://www.ibtimes.com/armed-gang-steals-toilet-rolls-panic-buying-hong-kong-2923384
1755,20200217T031500Z,Armed Gang Steals Toilet Rolls In Panic - buying Hit Hong Kong,English,United States,https://www.ibtimes.com/armed-gang-steals-toilet-rolls-panic-buying-hit-hong-kong-2923384
1756,20200217T133000Z,Coronavirus : Armed robbers steal hundreds of toilet rolls in Hong Kong,English,Ghana,https://www.myjoyonline.com/world/2020/February-17th/coronavirus-armed-robbers-steal-hundreds-of-toilet-rolls-in-hong-kong.php
1757,20200217T063000Z,Armed gang steals toilet rolls in panic - buying hit Hong Kong : The Standard,English,Kenya,https://www.standardmedia.co.ke/article/2001360735/armed-gang-steals-toilet-rolls-in-panic-buying-hit-hong-kong
1758,20200217T094500Z,Hong Kong gang steals hundreds of toilet rolls,English,United States,http://www.msn.com/en-us/news/world/hong-kong-gang-steals-hundreds-of-toilet-rolls/ar-BB104CEg
1759,20200217T093000Z,Hong Kong gang steals hundreds of toilet rolls,English,United States,https://www.msn.com/en-us/news/world/hong-kong-gang-steals-hundreds-of-toilet-rolls/ar-BB104CEg
1760,20200217T064500Z,Coronavirus : Armed robbers steal hundreds of toilet rolls in Hong Kong,English,United Kingdom,https://www.bbc.co.uk/news/world-asia-china-51527043
1761,20200217T063000Z,Coronavirus : Armed robbers steal hundreds of toilet rolls in Hong Kong,English,United Kingdom,https://www.bbc.com/news/world-asia-china-51527043
1762,20200217T070000Z,Armed robbers steal hundreds of toilet rolls in Hong Kong,English,Qatar,http://www.qatar-tribune.com/Latest-News/ArtMID/423/ArticleID/28546
1763,20200217T070000Z,Armed robbers steal hundreds of toilet rolls in Hong Kong,English,Qatar,http://www.qatar-tribune.com/Latest-News/ArtMID/423/ArticleID/28546/armed-robbers-steal-hundreds-of-toilet-rolls-in-hong-kong
1764,20200207T143000Z,Hong Kong Supermarkets go  out of stock  as Coronavirus impact triggers panic buying,English,India,https://www.indiatvnews.com/news/world/coronavirus-outbreak-hong-kong-supermarkets-out-of-stock-panic-buying-586808
